Date,Time,Low_Range_micro_siemens_per_centimeter,High_Range_micro_siemens_per_centimeter,Temp_Celcius
16-10-22,17:40:00,"2,562.00","2,579.30",26.66
16-10-22,17:50:00,"2,559.60","2,577.50",26.66
16-10-22,18:00:00,"2,554.90","2,572.50",26.65
16-10-22,18:10:00,"2,552.50","2,573.10",26.64
16-10-22,18:20:00,"2,554.90","2,573.80",26.62
16-10-22,18:30:00,"2,553.10","2,573.10",26.61
16-10-22,18:40:00,"2,552.50","2,571.90",26.59
16-10-22,18:50:00,"2,550.70","2,570.10",26.57
16-10-22,19:00:00,"2,550.70","2,570.10",26.56
16-10-22,19:10:00,"2,550.70","2,569.40",26.55
16-10-22,19:20:00,"2,547.80","2,567.00",26.52
16-10-22,19:30:00,"2,546.00","2,567.00",26.51
16-10-22,19:40:00,"2,444.10","2,463.70",26.5
16-10-22,19:50:00,"2,546.00","2,565.10",26.49
16-10-22,20:00:00,"2,547.80","2,565.10",26.48
16-10-22,20:10:00,"2,546.00","2,565.10",26.46
16-10-22,20:20:00,"2,546.00","2,563.30",26.46
16-10-22,20:30:00,"2,543.60","2,563.30",26.44
16-10-22,20:40:00,"2,543.60","2,563.90",26.41
16-10-22,20:50:00,"2,543.60","2,562.70",26.4
16-10-22,21:00:00,"2,543.60","2,561.40",26.38
16-10-22,21:10:00,"2,541.30","2,560.20",26.36
16-10-22,21:20:00,"2,538.90","2,558.40",26.34
16-10-22,21:30:00,"2,538.90","2,558.40",26.33
16-10-22,21:40:00,"2,537.10","2,555.90",26.31
16-10-22,21:50:00,"2,537.10","2,555.90",26.29
16-10-22,22:00:00,"2,537.10","2,555.90",26.27
16-10-22,22:10:00,"2,534.80","2,555.30",26.25
16-10-22,22:20:00,"2,532.40","2,552.80",26.23
16-10-22,22:30:00,"2,534.80","2,552.80",26.22
16-10-22,22:40:00,"2,532.40","2,551.00",26.19
16-10-22,22:50:00,"2,530.60","2,548.50",26.17
16-10-22,23:00:00,"2,527.70","2,547.90",26.14
16-10-22,23:10:00,"2,525.90","2,546.00",26.13
16-10-22,23:20:00,"2,525.90","2,544.20",26.12
16-10-22,23:30:00,"2,525.90","2,543.60",26.1
16-10-22,23:40:00,"2,523.60","2,543.60",26.1
16-10-22,23:50:00,"2,523.60","2,542.40",26.08
17-10-22,0:00:00,"2,523.60","2,541.70",26.07
17-10-22,0:10:00,"2,521.20","2,541.10",26.07
17-10-22,0:20:00,"2,521.80","2,539.90",26.06
17-10-22,0:30:00,"2,504.10","2,525.10",26.03
17-10-22,0:40:00,"2,519.40","2,538.70",26.03
17-10-22,0:50:00,"2,519.40","2,537.40",26.02
17-10-22,1:00:00,"2,519.40","2,537.40",26.01
17-10-22,1:10:00,"2,508.20","2,527.00",25.99
17-10-22,1:20:00,"2,519.40","2,536.20",25.98
17-10-22,1:30:00,"2,519.40","2,536.20",25.98
17-10-22,1:40:00,"2,517.10","2,535.60",25.97
17-10-22,1:50:00,"2,517.10","2,535.60",25.96
17-10-22,2:00:00,"2,517.10","2,534.40",25.94
17-10-22,2:10:00,"2,514.70","2,533.70",25.93
17-10-22,2:20:00,"2,517.10","2,533.70",25.93
17-10-22,2:30:00,"2,514.70","2,532.50",25.92
17-10-22,2:40:00,"2,404.30","2,444.70",25.91
17-10-22,2:50:00,"2,351.20","2,391.50",25.89
17-10-22,3:00:00,"2,228.90","2,281.80",25.88
17-10-22,3:10:00,"2,179.90","2,241.70",25.87
17-10-22,3:20:00,"2,156.40","2,210.20",25.86
17-10-22,3:30:00,"2,510.60","2,527.00",25.85
17-10-22,3:40:00,"2,508.20","2,526.40",25.85
17-10-22,3:50:00,"2,504.10","2,522.10",25.83
17-10-22,4:00:00,"2,508.20","2,525.10",25.82
17-10-22,4:10:00,"2,352.30","2,367.70",25.81
17-10-22,4:20:00,"2,254.30","2,278.80",25.8
17-10-22,4:30:00,"2,490.50","2,509.10",25.8
17-10-22,4:40:00,"2,505.90","2,523.30",25.77
17-10-22,4:50:00,"2,505.90","2,522.70",25.76
17-10-22,5:00:00,"2,505.90","2,523.90",25.76
17-10-22,5:10:00,"2,503.50","2,522.70",25.75
17-10-22,5:20:00,"2,503.50","2,520.80",25.73
17-10-22,5:30:00,"2,479.40","2,495.60",25.72
17-10-22,5:40:00,"2,499.40","2,517.10",25.71
17-10-22,5:50:00,"2,501.10","2,519.00",25.7
17-10-22,6:00:00,"2,499.40","2,517.10",25.69
17-10-22,6:10:00,"2,501.10","2,517.70",25.69
17-10-22,6:20:00,"2,497.00","2,514.70",25.67
17-10-22,6:30:00,"2,497.00","2,515.30",25.66
17-10-22,6:40:00,"2,497.00","2,515.90",25.66
17-10-22,6:50:00,"2,497.00","2,514.10",25.65
17-10-22,7:00:00,"2,497.00","2,513.40",25.65
17-10-22,7:10:00,"2,494.70","2,511.60",25.64
17-10-22,7:20:00,"2,497.00","2,512.80",25.64
17-10-22,7:30:00,"2,497.00","2,514.70",25.64
17-10-22,7:40:00,"2,499.40","2,514.70",25.64
17-10-22,7:50:00,"2,497.00","2,512.80",25.62
17-10-22,8:00:00,"2,497.00","2,514.70",25.61
17-10-22,8:10:00,"2,497.00","2,512.80",25.61
17-10-22,8:20:00,"2,497.00","2,513.40",25.62
17-10-22,8:30:00,"2,492.30","2,511.00",25.65
17-10-22,8:40:00,"2,497.00","2,513.40",25.67
17-10-22,8:50:00,"2,498.80","2,517.10",25.7
17-10-22,9:00:00,"2,503.50","2,518.40",25.76
17-10-22,9:10:00,"2,507.60","2,524.50",25.81
17-10-22,9:20:00,"2,510.00","2,528.80",25.88
17-10-22,9:30:00,"2,512.30","2,531.30",25.97
17-10-22,9:40:00,"2,424.80","2,439.20",26.02
17-10-22,9:50:00,"2,523.00","2,541.10",26.09
17-10-22,10:00:00,"2,527.70","2,544.80",26.15
17-10-22,10:10:00,"2,536.50","2,557.10",26.19
17-10-22,10:20:00,"2,194.90","2,246.00",26.25
17-10-22,10:30:00,"2,546.60","2,565.10",26.31
17-10-22,10:40:00,"2,544.80","2,562.70",26.33
17-10-22,10:50:00,"2,544.80","2,563.90",26.39
17-10-22,11:00:00,"2,549.00","2,566.40",26.43
17-10-22,11:10:00,"2,555.50","2,574.40",26.45
17-10-22,11:20:00,"2,553.70","2,573.10",26.46
17-10-22,11:30:00,"2,555.50","2,575.00",26.5
17-10-22,11:40:00,"2,555.50","2,574.40",26.51
17-10-22,11:50:00,"2,560.20","2,579.30",26.6
17-10-22,12:00:00,"2,560.20","2,577.50",26.56
17-10-22,12:10:00,"2,557.80","2,576.80",26.55
17-10-22,12:20:00,"2,557.80","2,576.20",26.52
17-10-22,12:30:00,"2,557.80","2,577.50",26.52
17-10-22,12:40:00,"2,466.40","2,482.70",26.55
17-10-22,12:50:00,"2,560.20","2,579.90",26.56
17-10-22,13:00:00,"2,564.30","2,584.90",26.57
17-10-22,13:10:00,"2,569.10","2,589.80",26.6
17-10-22,13:20:00,"2,589.20","2,610.80",26.71
17-10-22,13:30:00,"2,598.10","2,618.20",26.73
17-10-22,13:40:00,"2,595.80","2,617.60",26.8
17-10-22,13:50:00,"2,589.20","2,610.80",26.81
17-10-22,14:00:00,"2,584.50","2,605.20",26.8
17-10-22,14:10:00,"2,589.20","2,610.20",26.91
17-10-22,14:20:00,"2,566.10","2,584.20",26.7
17-10-22,14:30:00,"2,562.00","2,583.60",26.69
17-10-22,14:40:00,"2,557.20","2,577.50",26.7
17-10-22,14:50:00,"2,557.20","2,577.50",26.69
17-10-22,15:00:00,"2,555.50","2,575.00",26.7
17-10-22,15:10:00,"2,559.60","2,579.90",26.7
17-10-22,15:20:00,"2,557.20","2,576.20",26.69
17-10-22,15:30:00,"2,562.00","2,582.40",26.7
17-10-22,15:40:00,"2,562.00","2,579.90",26.7
17-10-22,15:50:00,"2,562.00","2,579.90",26.7
17-10-22,16:00:00,"2,559.60","2,579.30",26.7
17-10-22,16:10:00,"2,559.60","2,578.10",26.73
17-10-22,16:20:00,"2,559.60","2,579.90",26.75
17-10-22,16:30:00,"2,559.60","2,579.30",26.72
17-10-22,16:40:00,"2,557.20","2,578.70",26.71
17-10-22,16:50:00,"2,557.20","2,576.80",26.71
17-10-22,17:00:00,"2,557.20","2,577.50",26.71
17-10-22,17:10:00,"2,557.20","2,575.00",26.71
17-10-22,17:20:00,"2,555.50","2,574.40",26.7
17-10-22,17:30:00,"2,554.90","2,575.00",26.7
17-10-22,17:40:00,"2,553.10","2,573.10",26.69
17-10-22,17:50:00,"2,550.70","2,571.90",26.67
17-10-22,18:00:00,"2,550.70","2,570.70",26.66
17-10-22,18:10:00,"2,553.10","2,571.90",26.65
17-10-22,18:20:00,"2,553.10","2,571.90",26.64
17-10-22,18:30:00,"2,548.40","2,569.40",26.62
17-10-22,18:40:00,"2,548.40","2,567.60",26.6
17-10-22,18:50:00,"2,546.00","2,566.40",26.59
17-10-22,19:00:00,"2,548.40","2,567.60",26.59
17-10-22,19:10:00,"2,548.40","2,567.60",26.56
17-10-22,19:20:00,"2,548.40","2,567.60",26.56
17-10-22,19:30:00,"2,548.40","2,568.20",26.55
17-10-22,19:40:00,"2,548.40","2,567.60",26.54
17-10-22,19:50:00,"2,546.60","2,567.00",26.51
17-10-22,20:00:00,"2,543.60","2,563.90",26.5
17-10-22,20:10:00,"2,546.00","2,565.10",26.48
17-10-22,20:20:00,"2,544.20","2,565.10",26.48
17-10-22,20:30:00,"2,544.20","2,562.70",26.44
17-10-22,20:40:00,"2,537.10","2,559.00",26.41
17-10-22,20:50:00,"2,537.70","2,558.40",26.39
17-10-22,21:00:00,"2,537.10","2,556.50",26.38
17-10-22,21:10:00,"2,535.40","2,555.30",26.35
17-10-22,21:20:00,"2,530.60","2,549.10",26.34
17-10-22,21:30:00,"2,533.00","2,550.40",26.33
17-10-22,21:40:00,"2,528.30","2,547.90",26.3
17-10-22,21:50:00,"2,526.50","2,544.80",26.29
17-10-22,22:00:00,"2,524.10","2,544.20",26.28
17-10-22,22:10:00,"2,521.80","2,543.60",26.27
17-10-22,22:20:00,"2,524.10","2,543.60",26.25
17-10-22,22:30:00,"2,524.10","2,542.40",26.24
17-10-22,22:40:00,"2,521.80","2,541.70",26.24
17-10-22,22:50:00,"2,521.80","2,541.10",26.23
17-10-22,23:00:00,"2,521.80","2,539.30",26.22
17-10-22,23:10:00,"2,517.70","2,537.40",26.2
17-10-22,23:20:00,"2,520.00","2,537.40",26.2
17-10-22,23:30:00,"2,520.00","2,538.70",26.18
17-10-22,23:40:00,"2,517.70","2,537.40",26.18
17-10-22,23:50:00,"2,515.30","2,536.20",26.15
18-10-22,0:00:00,"2,515.30","2,535.00",26.15
18-10-22,0:10:00,"2,515.30","2,534.40",26.14
18-10-22,0:20:00,"2,515.30","2,533.70",26.13
18-10-22,0:30:00,"2,515.30","2,533.10",26.12
18-10-22,0:40:00,"2,513.50","2,532.50",26.12
18-10-22,0:50:00,"2,513.50","2,530.70",26.1
18-10-22,1:00:00,"2,510.60","2,531.30",26.1
18-10-22,1:10:00,"2,513.50","2,530.70",26.09
18-10-22,1:20:00,"2,351.20","2,362.20",26.08
18-10-22,1:30:00,"2,511.20","2,529.40",26.07
18-10-22,1:40:00,"2,511.20","2,528.20",26.06
18-10-22,1:50:00,"2,506.40","2,525.10",26.03
18-10-22,2:00:00,"2,506.40","2,526.40",26.03
18-10-22,2:10:00,"2,506.40","2,525.10",26.02
18-10-22,2:20:00,"2,504.70","2,524.50",26.01
18-10-22,2:30:00,"2,504.70","2,522.70",25.99
18-10-22,2:40:00,"2,502.30","2,521.40",25.98
18-10-22,2:50:00,"2,502.30","2,520.80",25.97
18-10-22,3:00:00,"2,500.00","2,520.20",25.96
18-10-22,3:10:00,"2,500.00","2,519.60",25.94
18-10-22,3:20:00,"2,500.00","2,518.40",25.94
18-10-22,3:30:00,"2,500.00","2,517.70",25.93
18-10-22,3:40:00,"2,498.20","2,515.90",25.92
18-10-22,3:50:00,"2,498.20","2,515.90",25.89
18-10-22,4:00:00,"2,495.80","2,515.30",25.88
18-10-22,4:10:00,"2,495.80","2,514.70",25.87
18-10-22,4:20:00,"2,495.80","2,513.40",25.86
18-10-22,4:30:00,"2,495.80","2,512.80",25.85
18-10-22,4:40:00,"2,495.80","2,512.20",25.83
18-10-22,4:50:00,"2,494.10","2,512.20",25.82
18-10-22,5:00:00,"2,495.80","2,513.40",25.82
18-10-22,5:10:00,"2,493.50","2,512.20",25.81
18-10-22,5:20:00,"2,493.50","2,511.00",25.8
18-10-22,5:30:00,"2,491.70","2,511.00",25.8
18-10-22,5:40:00,"2,491.70","2,509.10",25.76
18-10-22,5:50:00,"2,491.70","2,508.50",25.75
18-10-22,6:00:00,"2,491.70","2,507.30",25.73
18-10-22,6:10:00,"2,489.40","2,507.30",25.71
18-10-22,6:20:00,"2,489.40","2,506.10",25.7
18-10-22,6:30:00,"2,489.40","2,506.70",25.7
18-10-22,6:40:00,"2,487.00","2,506.10",25.69
18-10-22,6:50:00,"2,487.60","2,506.10",25.67
18-10-22,7:00:00,"2,487.60","2,505.50",25.66
18-10-22,7:10:00,"2,487.60","2,505.50",25.65
18-10-22,7:20:00,"2,487.60","2,505.50",25.64
18-10-22,7:30:00,"2,485.20","2,504.20",25.65
18-10-22,7:40:00,"2,487.00","2,504.20",25.64
18-10-22,7:50:00,"2,485.20","2,503.60",25.62
18-10-22,8:00:00,"2,487.60","2,505.50",25.64
18-10-22,8:10:00,"2,489.40","2,507.90",25.66
18-10-22,8:20:00,"2,476.40","2,494.40",25.7
18-10-22,8:30:00,"2,491.70","2,509.10",25.72
18-10-22,8:40:00,"2,480.50","2,499.30",25.7
18-10-22,8:50:00,"2,478.80","2,498.10",25.69
18-10-22,9:00:00,"2,485.20","2,503.00",25.73
18-10-22,9:10:00,"2,489.40","2,506.70",25.78
18-10-22,9:20:00,"2,495.80","2,515.30",25.85
18-10-22,9:30:00,"2,500.00","2,517.70",25.92
18-10-22,9:40:00,"2,504.10","2,522.70",25.99
18-10-22,9:50:00,"2,508.80","2,528.20",26.04
18-10-22,10:00:00,"2,515.30","2,533.10",26.1
18-10-22,10:10:00,"2,521.80","2,541.10",26.19
18-10-22,10:20:00,"2,524.10","2,544.20",26.24
18-10-22,10:30:00,"2,528.30","2,547.30",26.3
18-10-22,10:40:00,"2,532.40","2,553.40",26.39
18-10-22,10:50:00,"2,537.10","2,558.40",26.45
18-10-22,11:00:00,"2,541.90","2,560.80",26.49
18-10-22,11:10:00,"2,548.40","2,567.60",26.49
18-10-22,11:20:00,"2,548.40","2,567.60",26.48
18-10-22,11:30:00,"2,552.50","2,572.50",26.64
18-10-22,11:40:00,"2,554.90","2,573.10",26.59
18-10-22,11:50:00,"2,577.40","2,598.40",26.66
18-10-22,12:00:00,"2,586.30","2,607.70",26.66
18-10-22,12:10:00,"2,554.90","2,575.00",26.65
18-10-22,12:20:00,"2,557.20","2,578.10",26.69
18-10-22,12:30:00,"2,570.30","2,592.90",26.71
18-10-22,12:40:00,"2,566.10","2,586.70",26.75
18-10-22,12:50:00,"2,559.60","2,579.90",26.77
18-10-22,13:00:00,"2,556.70","2,578.10",26.8
18-10-22,13:10:00,"2,568.50","2,589.80",26.83
18-10-22,13:20:00,"2,586.30","2,607.70",26.92
18-10-22,13:30:00,"2,616.00","2,638.60",27.09
18-10-22,13:40:00,"2,583.90","2,605.80",27.01
18-10-22,13:50:00,"2,602.30","2,623.70",27.04
18-10-22,14:00:00,"2,591.00","2,612.60",26.97
18-10-22,14:10:00,"2,581.50","2,602.70",27.02
18-10-22,14:20:00,"2,572.60","2,592.90",26.97
18-10-22,14:30:00,"2,570.30","2,591.60",26.98
18-10-22,14:40:00,"2,567.90","2,589.20",26.99
18-10-22,14:50:00,"2,563.80","2,584.20",27.02
18-10-22,15:00:00,"2,561.40","2,581.80",26.99
18-10-22,15:10:00,"2,561.40","2,581.80",27.03
18-10-22,15:20:00,"2,565.50","2,585.50",27.04
18-10-22,15:30:00,"2,565.50","2,587.30",27.06
18-10-22,15:40:00,"2,563.80","2,584.20",27.06
18-10-22,15:50:00,"2,565.50","2,586.70",27.08
18-10-22,16:00:00,"2,563.80","2,584.20",27.07
18-10-22,16:10:00,"2,565.50","2,586.70",27.07
18-10-22,16:20:00,"2,565.50","2,586.10",27.08
18-10-22,16:30:00,"2,565.50","2,587.90",27.09
18-10-22,16:40:00,"2,567.90","2,589.20",27.1
18-10-22,16:50:00,"2,570.30","2,591.00",27.12
18-10-22,17:00:00,"2,567.90","2,589.20",27.12
18-10-22,17:10:00,"2,570.30","2,590.40",27.13
18-10-22,17:20:00,"2,567.90","2,589.20",27.1
18-10-22,17:30:00,"2,567.90","2,591.00",27.13
18-10-22,17:40:00,"2,570.30","2,591.00",27.1
18-10-22,17:50:00,"2,572.00","2,592.90",27.12
18-10-22,18:00:00,"2,572.60","2,593.50",27.12
18-10-22,18:10:00,"2,572.00","2,593.50",27.1
18-10-22,18:20:00,"2,570.30","2,592.30",27.09
18-10-22,18:30:00,"2,572.00","2,592.90",27.1
18-10-22,18:40:00,"2,572.00","2,592.90",27.08
18-10-22,18:50:00,"2,140.40","2,205.40",27.08
18-10-22,19:00:00,"2,572.00","2,593.50",27.08
18-10-22,19:10:00,"2,571.50","2,593.50",27.06
18-10-22,19:20:00,"2,572.00","2,593.50",27.07
18-10-22,19:30:00,"2,572.00","2,593.50",27.06
18-10-22,19:40:00,"2,572.00","2,592.90",27.04
18-10-22,19:50:00,"2,569.70","2,592.30",27.03
18-10-22,20:00:00,"2,569.70","2,591.00",27.02
18-10-22,20:10:00,"2,281.50","2,332.30",27.01
18-10-22,20:20:00,"2,516.50","2,537.40",27.01
18-10-22,20:30:00,"2,573.80","2,595.30",26.99
18-10-22,20:40:00,"2,571.50","2,594.10",26.98
18-10-22,20:50:00,"2,571.50","2,594.10",26.97
18-10-22,21:00:00,"2,571.50","2,594.10",26.97
18-10-22,21:10:00,"2,573.80","2,594.70",26.96
18-10-22,21:20:00,"2,571.50","2,594.10",26.94
18-10-22,21:30:00,"2,569.70","2,591.00",26.91
18-10-22,21:40:00,"2,569.10","2,590.40",26.91
18-10-22,21:50:00,"2,569.10","2,590.40",26.88
18-10-22,22:00:00,"2,567.30","2,589.80",26.87
18-10-22,22:10:00,"2,567.30","2,589.20",26.85
18-10-22,22:20:00,"2,567.30","2,587.90",26.82
18-10-22,22:30:00,"2,564.90","2,587.30",26.81
18-10-22,22:40:00,"2,560.20","2,582.40",26.78
18-10-22,22:50:00,"2,562.60","2,581.20",26.77
18-10-22,23:00:00,"2,558.40","2,580.50",26.75
18-10-22,23:10:00,"2,556.10","2,578.70",26.73
18-10-22,23:20:00,"2,558.40","2,578.10",26.71
18-10-22,23:30:00,"2,556.10","2,576.20",26.69
18-10-22,23:40:00,"2,553.70","2,575.00",26.67
18-10-22,23:50:00,"2,549.60","2,573.10",26.65
19-10-22,0:00:00,"2,549.00","2,572.50",26.62
19-10-22,0:10:00,"2,547.20","2,568.80",26.6
19-10-22,0:20:00,"2,544.80","2,565.80",26.57
19-10-22,0:30:00,"2,544.80","2,565.80",26.56
19-10-22,0:40:00,"2,542.50","2,563.30",26.54
19-10-22,0:50:00,"2,542.50","2,563.90",26.52
19-10-22,1:00:00,"2,542.50","2,563.90",26.51
19-10-22,1:10:00,"2,542.50","2,564.50",26.49
19-10-22,1:20:00,"2,542.50","2,562.70",26.46
19-10-22,1:30:00,"2,538.30","2,559.60",26.44
19-10-22,1:40:00,"2,538.30","2,559.60",26.43
19-10-22,1:50:00,"2,536.00","2,557.70",26.39
19-10-22,2:00:00,"2,536.00","2,557.70",26.38
19-10-22,2:10:00,"2,534.20","2,555.90",26.35
19-10-22,2:20:00,"2,536.00","2,557.10",26.35
19-10-22,2:30:00,"2,534.20","2,554.00",26.31
19-10-22,2:40:00,"2,531.20","2,554.00",26.28
19-10-22,2:50:00,"2,531.20","2,552.20",26.27
19-10-22,3:00:00,"2,529.50","2,549.70",26.23
19-10-22,3:10:00,"2,527.10","2,549.70",26.22
19-10-22,3:20:00,"2,525.30","2,547.90",26.19
19-10-22,3:30:00,"2,524.70","2,546.70",26.15
19-10-22,3:40:00,"2,523.00","2,544.20",26.14
19-10-22,3:50:00,"2,523.00","2,542.40",26.12
19-10-22,4:00:00,"2,520.60","2,540.50",26.08
19-10-22,4:10:00,"2,518.20","2,538.70",26.06
19-10-22,4:20:00,"2,518.20","2,539.30",26.06
19-10-22,4:30:00,"2,516.50","2,537.40",26.02
19-10-22,4:40:00,"2,516.50","2,536.20",25.99
19-10-22,4:50:00,"2,514.10","2,535.60",25.97
19-10-22,5:00:00,"2,514.10","2,535.60",25.97
19-10-22,5:10:00,"2,514.10","2,533.70",25.94
19-10-22,5:20:00,"2,514.10","2,535.00",25.94
19-10-22,5:30:00,"2,511.80","2,532.50",25.89
19-10-22,5:40:00,"2,511.80","2,532.50",25.89
19-10-22,5:50:00,"2,509.40","2,530.70",25.86
19-10-22,6:00:00,"2,507.60","2,526.40",25.85
19-10-22,6:10:00,"2,507.00","2,528.20",25.83
19-10-22,6:20:00,"2,509.40","2,529.40",25.82
19-10-22,6:30:00,"2,509.40","2,528.20",25.8
19-10-22,6:40:00,"2,507.00","2,527.60",25.77
19-10-22,6:50:00,"2,507.00","2,526.40",25.76
19-10-22,7:00:00,"2,504.70","2,525.70",25.75
19-10-22,7:10:00,"2,504.70","2,525.70",25.73
19-10-22,7:20:00,"2,505.30","2,525.70",25.73
19-10-22,7:30:00,"2,505.30","2,525.10",25.72
19-10-22,7:40:00,"2,504.70","2,524.50",25.71
19-10-22,7:50:00,"2,505.30","2,525.10",25.72
19-10-22,8:00:00,"2,505.30","2,525.10",25.73
19-10-22,8:10:00,"2,505.30","2,525.10",25.73
19-10-22,8:20:00,"2,504.70","2,525.10",25.73
19-10-22,8:30:00,"2,505.30","2,525.70",25.76
19-10-22,8:40:00,"2,507.00","2,527.00",25.8
19-10-22,8:50:00,"2,504.70","2,525.10",25.82
19-10-22,9:00:00,"2,507.00","2,525.70",25.83
19-10-22,9:10:00,"2,509.40","2,530.70",25.88
19-10-22,9:20:00,"2,513.50","2,535.00",25.96
19-10-22,9:30:00,"2,520.00","2,539.90",26.03
19-10-22,9:40:00,"2,524.10","2,546.00",26.12
19-10-22,9:50:00,"2,518.20","2,538.70",26.19
19-10-22,10:00:00,"2,533.00","2,553.40",26.23
19-10-22,10:10:00,"2,533.00","2,554.00",26.19
19-10-22,10:20:00,"2,537.70","2,558.40",26.28
19-10-22,10:30:00,"2,540.10","2,560.80",26.28
19-10-22,10:40:00,"2,546.60","2,568.20",26.3
19-10-22,10:50:00,"2,550.70","2,570.70",26.41
19-10-22,11:00:00,"2,548.40","2,570.10",26.38
19-10-22,11:10:00,"2,557.20","2,578.10",26.38
19-10-22,11:20:00,"2,555.50","2,578.10",26.4
19-10-22,11:30:00,"2,583.90","2,606.50",26.52
19-10-22,11:40:00,"2,579.80","2,601.50",26.5
19-10-22,11:50:00,"2,582.10","2,602.10",26.48
19-10-22,12:00:00,"2,568.50","2,591.60",26.45
19-10-22,12:10:00,"2,583.90","2,607.70",26.46
19-10-22,12:20:00,"2,573.20","2,594.70",26.46
19-10-22,12:30:00,"2,573.20","2,594.70",26.46
19-10-22,12:40:00,"2,577.40","2,600.90",26.46
19-10-22,12:50:00,"2,575.00","2,599.00",26.49
19-10-22,13:00:00,"2,568.50","2,591.60",26.49
19-10-22,13:10:00,"2,584.50","2,607.70",26.48
19-10-22,13:20:00,"2,599.90","2,621.90",26.57
19-10-22,13:30:00,"2,599.90","2,623.10",26.54
19-10-22,13:40:00,"2,579.80","2,601.50",26.48
19-10-22,13:50:00,"2,582.10","2,603.40",26.49
19-10-22,14:00:00,"2,579.20","2,601.50",26.46
19-10-22,14:10:00,"2,573.20","2,594.70",26.46
19-10-22,14:20:00,"2,573.20","2,594.10",26.46
19-10-22,14:30:00,"2,563.80","2,583.60",26.45
19-10-22,14:40:00,"2,563.80","2,586.70",26.45
19-10-22,14:50:00,"2,561.40","2,584.90",26.45
19-10-22,15:00:00,"2,568.50","2,589.80",26.44
19-10-22,15:10:00,"2,566.10","2,588.60",26.44
19-10-22,15:20:00,"2,563.80","2,586.10",26.45
19-10-22,15:30:00,"2,557.20","2,580.50",26.44
19-10-22,15:40:00,"2,559.60","2,581.80",26.44
19-10-22,15:50:00,"2,559.60","2,581.80",26.43
19-10-22,16:00:00,"2,550.70","2,570.70",26.4
19-10-22,16:10:00,"2,554.90","2,577.50",26.4
19-10-22,16:20:00,"2,554.90","2,575.60",26.39
19-10-22,16:30:00,"2,554.90","2,577.50",26.39
19-10-22,16:40:00,"2,554.90","2,577.50",26.39
19-10-22,16:50:00,"2,552.50","2,575.60",26.38
19-10-22,17:00:00,"2,554.90","2,575.60",26.39
19-10-22,17:10:00,"2,550.70","2,574.40",26.38
19-10-22,17:20:00,"2,552.50","2,575.00",26.36
19-10-22,17:30:00,"2,550.70","2,573.10",26.35
19-10-22,17:40:00,"2,552.50","2,573.10",26.33
19-10-22,17:50:00,"2,548.40","2,571.30",26.31
19-10-22,18:00:00,"2,546.00","2,567.00",26.29
19-10-22,18:10:00,"2,544.20","2,565.10",26.28
19-10-22,18:20:00,"2,541.30","2,563.30",26.25
19-10-22,18:30:00,"2,537.10","2,559.60",26.24
19-10-22,18:40:00,"2,537.10","2,558.40",26.23
19-10-22,18:50:00,"2,533.00","2,555.90",26.22
19-10-22,19:00:00,"2,533.00","2,553.40",26.19
19-10-22,19:10:00,"2,514.10","2,541.10",26.18
19-10-22,19:20:00,"2,528.30","2,550.40",26.15
19-10-22,19:30:00,"2,528.30","2,549.10",26.14
19-10-22,19:40:00,"2,528.30","2,548.50",26.13
19-10-22,19:50:00,"2,524.10","2,546.70",26.12
19-10-22,20:00:00,"2,521.80","2,543.60",26.1
19-10-22,20:10:00,"2,521.80","2,541.70",26.09
19-10-22,20:20:00,"2,517.70","2,539.90",26.06
19-10-22,20:30:00,"2,517.70","2,538.00",26.04
19-10-22,20:40:00,"2,515.30","2,536.80",26.02
19-10-22,20:50:00,"2,382.10","2,401.90",26.01
19-10-22,21:00:00,"2,322.70","2,356.70",25.98
19-10-22,21:10:00,"2,290.80","2,306.10",25.96
19-10-22,21:20:00,"2,502.30","2,522.10",25.93
19-10-22,21:30:00,"2,500.00","2,521.40",25.92
19-10-22,21:40:00,"2,495.80","2,515.90",25.89
19-10-22,21:50:00,"2,493.50","2,512.20",25.88
19-10-22,22:00:00,"2,491.70","2,512.20",25.86
19-10-22,22:10:00,"2,487.00","2,507.90",25.85
19-10-22,22:20:00,"2,485.20","2,505.50",25.82
19-10-22,22:30:00,"2,482.90","2,504.20",25.78
19-10-22,22:40:00,"2,482.90","2,503.00",25.77
19-10-22,22:50:00,"2,482.90","2,501.80",25.76
19-10-22,23:00:00,"2,455.30","2,473.50",25.72
19-10-22,23:10:00,"2,474.10","2,495.00",25.71
19-10-22,23:20:00,"2,476.40","2,495.00",25.69
19-10-22,23:30:00,"2,455.90","2,479.70",25.67
19-10-22,23:40:00,"2,464.10","2,484.00",25.65
19-10-22,23:50:00,"2,461.70","2,483.30",25.64
20-10-22,0:00:00,"2,457.60","2,479.10",25.61
20-10-22,0:10:00,"2,457.60","2,478.40",25.59
20-10-22,0:20:00,"2,455.90","2,477.80",25.57
20-10-22,0:30:00,"2,457.60","2,478.40",25.56
20-10-22,0:40:00,"2,457.60","2,477.80",25.55
20-10-22,0:50:00,"2,437.10","2,458.20",25.52
20-10-22,1:00:00,"2,457.60","2,476.00",25.5
20-10-22,1:10:00,"2,457.60","2,476.00",25.48
20-10-22,1:20:00,"2,457.60","2,476.60",25.48
20-10-22,1:30:00,"2,455.90","2,474.10",25.45
