Date,Time,Temp,mV,pH
19-10-22,0:10:00,26.35,-27.97,7.47
19-10-22,0:20:00,26.33,-27.72,7.47
19-10-22,0:30:00,26.3,-27.31,7.46
19-10-22,0:40:00,26.28,-27.17,7.46
19-10-22,0:50:00,26.28,-27.45,7.46
19-10-22,1:00:00,26.26,-27.36,7.46
19-10-22,1:10:00,26.23,-27.58,7.46
19-10-22,1:20:00,26.23,-27.56,7.46
19-10-22,1:30:00,26.18,-27.31,7.46
19-10-22,1:40:00,26.18,-27.03,7.46
19-10-22,1:50:00,26.13,-27.11,7.46
19-10-22,2:00:00,26.11,-27.09,7.46
19-10-22,2:10:00,26.11,-27.56,7.46
19-10-22,2:20:00,26.08,-27.74,7.47
19-10-22,2:30:00,26.06,-27.11,7.46
19-10-22,2:40:00,26.04,-27.24,7.46
19-10-22,2:50:00,26.01,-27.64,7.47
19-10-22,3:00:00,25.99,-27.45,7.46
19-10-22,3:10:00,25.94,-27.27,7.46
19-10-22,3:20:00,25.94,-26.92,7.45
19-10-22,3:30:00,25.89,-27.17,7.46
19-10-22,3:40:00,25.87,-26.91,7.45
19-10-22,3:50:00,25.84,-26.66,7.45
19-10-22,4:00:00,25.84,-26.61,7.45
19-10-22,4:10:00,25.79,-26.38,7.44
19-10-22,4:20:00,25.79,-26.7,7.45
19-10-22,4:30:00,25.77,-26.83,7.45
19-10-22,4:40:00,25.74,-26.31,7.44
19-10-22,4:50:00,25.72,-26.75,7.45
19-10-22,5:00:00,25.7,-26.74,7.45
19-10-22,5:10:00,25.67,-26.19,7.44
19-10-22,5:20:00,25.67,-27.08,7.46
19-10-22,5:30:00,25.67,-27.02,7.46
19-10-22,5:40:00,25.62,-26.56,7.45
19-10-22,5:50:00,25.6,-26.08,7.44
19-10-22,6:00:00,25.6,-26.3,7.44
19-10-22,6:10:00,25.57,-25.95,7.44
19-10-22,6:20:00,25.55,-26.3,7.44
19-10-22,6:30:00,25.55,-26.19,7.44
19-10-22,6:40:00,25.53,-25.77,7.43
19-10-22,6:50:00,25.5,-26.34,7.44
19-10-22,7:00:00,25.5,-25.86,7.44
19-10-22,7:10:00,25.48,-25.88,7.44
19-10-22,7:20:00,25.48,-25.95,7.44
19-10-22,7:30:00,25.48,-25.7,7.43
19-10-22,7:40:00,25.45,-25.64,7.43
19-10-22,7:50:00,25.45,-25.75,7.43
19-10-22,8:00:00,25.45,-25.91,7.44
19-10-22,8:10:00,25.45,-25.7,7.43
19-10-22,8:20:00,25.48,-25.69,7.43
19-10-22,8:30:00,25.48,-25.66,7.43
19-10-22,8:40:00,25.5,-25.52,7.43
19-10-22,8:50:00,25.53,-26.39,7.45
19-10-22,9:00:00,25.55,-26.49,7.45
19-10-22,9:10:00,25.6,-26.84,7.45
19-10-22,9:20:00,25.65,-27.41,7.46
19-10-22,9:30:00,25.72,-27.13,7.46
19-10-22,9:40:00,25.77,-27.16,7.46
19-10-22,9:50:00,25.84,-27.56,7.46
19-10-22,10:00:00,25.91,-27.03,7.46
19-10-22,10:10:00,25.91,-26.99,7.45
19-10-22,10:20:00,25.96,-27.27,7.46
19-10-22,10:30:00,25.99,-27.24,7.46
19-10-22,10:40:00,26.01,-26.41,7.44
19-10-22,10:50:00,26.06,-27.36,7.46
19-10-22,11:00:00,26.11,-27.44,7.46
19-10-22,11:10:00,26.08,-27.31,7.46
19-10-22,11:20:00,26.08,-27.42,7.46
19-10-22,11:30:00,26.18,-27.97,7.47
19-10-22,11:40:00,26.21,-28.78,7.48
19-10-22,11:50:00,26.18,-28.17,7.47
19-10-22,12:00:00,26.18,-27.94,7.47
19-10-22,12:10:00,26.18,-28.13,7.47
19-10-22,12:20:00,26.18,-28.75,7.48
19-10-22,12:30:00,26.18,-28.97,7.49
19-10-22,12:40:00,26.18,-28.94,7.49
19-10-22,12:50:00,26.16,-29.25,7.49
19-10-22,13:00:00,26.21,-29.06,7.49
19-10-22,13:10:00,26.18,-29.05,7.49
19-10-22,13:20:00,26.28,-29.78,7.5
19-10-22,13:30:00,26.3,-30.91,7.52
19-10-22,13:40:00,26.23,-29.64,7.5
19-10-22,13:50:00,26.21,-30.02,7.51
19-10-22,14:00:00,26.21,-29.56,7.5
19-10-22,14:10:00,26.21,-30.03,7.51
19-10-22,14:20:00,26.18,-30.39,7.51
19-10-22,14:30:00,26.18,-30.88,7.52
19-10-22,14:40:00,26.18,-30.61,7.52
19-10-22,14:50:00,26.18,-30.78,7.52
19-10-22,15:00:00,26.18,-31.03,7.52
19-10-22,15:10:00,26.18,-30.52,7.51
19-10-22,15:20:00,26.18,-30.88,7.52
19-10-22,15:30:00,26.18,-30.49,7.51
19-10-22,15:40:00,26.16,-30.78,7.52
19-10-22,15:50:00,26.16,-31.24,7.53
19-10-22,16:00:00,26.13,-31.45,7.53
19-10-22,16:10:00,26.13,-31.39,7.53
19-10-22,16:20:00,26.13,-31.27,7.53
19-10-22,16:30:00,26.13,-30.88,7.52
19-10-22,16:40:00,26.11,-31.08,7.52
19-10-22,16:50:00,26.13,-30.97,7.52
19-10-22,17:00:00,26.13,-30.5,7.51
19-10-22,17:10:00,26.11,-30.67,7.52
19-10-22,17:20:00,26.11,-30.72,7.52
19-10-22,17:30:00,26.08,-30.33,7.51
19-10-22,17:40:00,26.08,-29.95,7.5
19-10-22,17:50:00,26.06,-29.59,7.5
19-10-22,18:00:00,26.04,-30.5,7.51
19-10-22,18:10:00,26.04,-30.24,7.51
19-10-22,18:20:00,26.01,-30.39,7.51
19-10-22,18:30:00,25.99,-30.49,7.51
19-10-22,18:40:00,25.96,-30.06,7.51
19-10-22,18:50:00,25.96,-29.78,7.5
19-10-22,19:00:00,25.94,-29.69,7.5
19-10-22,19:10:00,25.94,-29.31,7.49
19-10-22,19:20:00,25.91,-29.36,7.49
19-10-22,19:30:00,25.89,-29.27,7.49
19-10-22,19:40:00,25.89,-29.24,7.49
19-10-22,19:50:00,25.87,-28.61,7.48
19-10-22,20:00:00,25.84,-27.97,7.47
19-10-22,20:10:00,25.84,-27.67,7.47
19-10-22,20:20:00,25.82,-28.45,7.48
19-10-22,20:30:00,25.79,-28.28,7.48
19-10-22,20:40:00,25.77,-28.34,7.48
19-10-22,20:50:00,25.77,-28.33,7.48
19-10-22,21:00:00,25.72,-28.63,7.48
19-10-22,21:10:00,25.7,-28.47,7.48
19-10-22,21:20:00,25.7,-28.3,7.48
19-10-22,21:30:00,25.67,-28.06,7.47
19-10-22,21:40:00,25.65,-27.97,7.47
19-10-22,21:50:00,25.62,-28.03,7.47
19-10-22,22:00:00,25.6,-27.91,7.47
19-10-22,22:10:00,25.6,-27.67,7.47
19-10-22,22:20:00,25.57,-27.47,7.46
19-10-22,22:30:00,25.55,-27.3,7.46
19-10-22,22:40:00,25.53,-27.08,7.46
19-10-22,22:50:00,25.5,-27.17,7.46
19-10-22,23:00:00,25.48,-26.94,7.45
19-10-22,23:10:00,25.45,-26.66,7.45
19-10-22,23:20:00,25.43,-26.69,7.45
19-10-22,23:30:00,25.43,-26.39,7.45
19-10-22,23:40:00,25.4,-26.33,7.44
19-10-22,23:50:00,25.38,-26.52,7.45
20-10-22,0:00:00,25.36,-26.14,7.44
20-10-22,0:10:00,25.33,-26.03,7.44
20-10-22,0:20:00,25.33,-26.02,7.44
20-10-22,0:30:00,25.31,-25.83,7.44
20-10-22,0:40:00,25.28,-25.7,7.43
20-10-22,0:50:00,25.28,-25.55,7.43
20-10-22,1:00:00,25.26,-25.38,7.43
20-10-22,1:10:00,25.23,-25.44,7.43
20-10-22,1:20:00,25.21,-25.34,7.43
20-10-22,1:30:00,25.19,-25.3,7.43
20-10-22,1:40:00,25.19,-25.27,7.43
20-10-22,1:50:00,25.16,-25.28,7.43
20-10-22,2:00:00,25.14,-24.99,7.42
20-10-22,2:10:00,25.11,-24.94,7.42
20-10-22,2:20:00,25.09,-24.91,7.42
20-10-22,2:30:00,25.09,-24.59,7.42
20-10-22,2:40:00,25.06,-24.5,7.41
20-10-22,2:50:00,25.04,-24.53,7.41
20-10-22,3:00:00,25.02,-24.47,7.41
20-10-22,3:10:00,25.02,-24.39,7.41
20-10-22,3:20:00,24.99,-24.38,7.41
20-10-22,3:30:00,24.97,-24.28,7.41
20-10-22,3:40:00,24.94,-24.24,7.41
20-10-22,3:50:00,24.92,-24.2,7.41
20-10-22,4:00:00,24.9,-23.95,7.4
20-10-22,4:10:00,24.87,-23.99,7.41
20-10-22,4:20:00,24.85,-24,7.41
20-10-22,4:30:00,24.82,-23.95,7.41
20-10-22,4:40:00,24.8,-23.74,7.4
20-10-22,4:50:00,24.77,-23.75,7.4
20-10-22,5:00:00,24.77,-23.64,7.4
20-10-22,5:10:00,24.75,-23.56,7.4
20-10-22,5:20:00,24.73,-23.58,7.4
20-10-22,5:30:00,24.73,-23.45,7.4
20-10-22,5:40:00,24.7,-23.39,7.4
20-10-22,5:50:00,24.68,-23.45,7.4
20-10-22,6:00:00,24.68,-23.3,7.39
20-10-22,6:10:00,24.65,-23.31,7.39
20-10-22,6:20:00,24.63,-23.42,7.4
20-10-22,6:30:00,24.63,-23.25,7.39
20-10-22,6:40:00,24.6,-23.22,7.39
20-10-22,6:50:00,24.58,-23.24,7.39
20-10-22,7:00:00,24.58,-23.11,7.39
20-10-22,7:10:00,24.56,-23.09,7.39
20-10-22,7:20:00,24.56,-23.14,7.39
20-10-22,7:30:00,24.56,-23.05,7.39
20-10-22,7:40:00,24.56,-23.03,7.39
20-10-22,7:50:00,24.56,-23.09,7.39
20-10-22,8:00:00,24.56,-23.03,7.39
20-10-22,8:10:00,24.56,-23,7.39
20-10-22,8:20:00,24.58,-23.09,7.39
20-10-22,8:30:00,24.6,-23.05,7.39
20-10-22,8:40:00,24.6,-23.05,7.39
20-10-22,8:50:00,24.65,-23.27,7.39
20-10-22,9:00:00,24.68,-23.08,7.39
20-10-22,9:10:00,24.7,-23.17,7.39
20-10-22,9:20:00,24.75,-23.42,7.4
20-10-22,9:30:00,24.8,-23.53,7.4
20-10-22,9:40:00,24.87,-23.33,7.39
20-10-22,9:50:00,24.9,-23.52,7.4
20-10-22,10:00:00,24.97,-23.45,7.4
20-10-22,10:10:00,25.04,-24.05,7.41
20-10-22,10:20:00,25.06,-24.44,7.41
20-10-22,10:30:00,25.14,-24.39,7.41
20-10-22,10:40:00,25.21,-24.77,7.42
20-10-22,10:50:00,25.28,-24.56,7.41
20-10-22,11:00:00,25.33,-24.58,7.41
20-10-22,11:10:00,25.4,-24.86,7.42
20-10-22,11:20:00,25.43,-25.19,7.43
20-10-22,11:30:00,25.5,-24.99,7.42
20-10-22,11:40:00,25.53,-24.58,7.41
20-10-22,11:50:00,25.53,-25.13,7.42
20-10-22,12:00:00,25.57,-25.56,7.43
20-10-22,12:10:00,25.57,-25.49,7.43
20-10-22,12:20:00,25.57,-25.72,7.43
20-10-22,12:30:00,25.6,-25.92,7.44
20-10-22,12:40:00,25.62,-26.5,7.45
20-10-22,12:50:00,25.65,-26.95,7.45
20-10-22,13:00:00,25.67,-27.44,7.46
20-10-22,13:10:00,25.7,-27.38,7.46
20-10-22,13:20:00,25.72,-27.99,7.47
20-10-22,13:30:00,25.94,-28.19,7.47
20-10-22,13:40:00,25.96,-28.63,7.48
20-10-22,13:50:00,25.87,-29.8,7.5
20-10-22,14:00:00,25.84,-28.64,7.48
20-10-22,14:10:00,25.99,-29.08,7.49
20-10-22,14:20:00,25.79,-28.89,7.49
20-10-22,14:30:00,25.79,-28.75,7.48
20-10-22,14:40:00,25.79,-28.92,7.49
20-10-22,14:50:00,25.79,-29.86,7.5
20-10-22,15:00:00,25.82,-29.75,7.5
20-10-22,15:10:00,25.82,-30.27,7.51
20-10-22,15:20:00,25.82,-31.05,7.52
20-10-22,15:30:00,25.82,-30.47,7.51
20-10-22,15:40:00,25.82,-30.77,7.52
20-10-22,15:50:00,25.84,-31.27,7.53
20-10-22,16:00:00,25.84,-30.72,7.52
20-10-22,16:10:00,25.82,-30.7,7.52
20-10-22,16:20:00,25.84,-30.55,7.51
20-10-22,16:30:00,25.84,-30.64,7.52
20-10-22,16:40:00,25.84,-30.52,7.51
20-10-22,16:50:00,25.84,-31.3,7.53
20-10-22,17:00:00,25.84,-30.25,7.51
20-10-22,17:10:00,25.87,-31.16,7.53
20-10-22,17:20:00,25.87,-31.08,7.52
20-10-22,17:30:00,25.87,-31.2,7.53
20-10-22,17:40:00,25.87,-31.22,7.53
20-10-22,17:50:00,25.87,-31.02,7.52
20-10-22,18:00:00,25.84,-30.44,7.51
20-10-22,18:10:00,25.84,-30.27,7.51
20-10-22,18:20:00,25.84,-30.47,7.51
20-10-22,18:30:00,25.84,-29.91,7.5
20-10-22,18:40:00,25.84,-30.11,7.51
20-10-22,18:50:00,25.84,-30.34,7.51
20-10-22,19:00:00,25.82,-30.13,7.51
20-10-22,19:10:00,25.82,-29.92,7.5
20-10-22,19:20:00,25.82,-30.16,7.51
20-10-22,19:30:00,25.82,-29.94,7.5
20-10-22,19:40:00,25.82,-29.8,7.5
20-10-22,19:50:00,25.79,-29.97,7.51
20-10-22,20:00:00,25.79,-30.17,7.51
20-10-22,20:10:00,25.79,-30.02,7.51
20-10-22,20:20:00,25.77,-29.97,7.51
20-10-22,20:30:00,25.77,-29.58,7.5
20-10-22,20:40:00,25.77,-29.27,7.49
20-10-22,20:50:00,25.74,-29.61,7.5
20-10-22,21:00:00,25.72,-30.2,7.51
20-10-22,21:10:00,25.72,-29.84,7.5
20-10-22,21:20:00,25.7,-29.94,7.5
20-10-22,21:30:00,25.67,-30.14,7.51
20-10-22,21:40:00,25.67,-29.89,7.5
20-10-22,21:50:00,25.67,-30.09,7.51
20-10-22,22:00:00,25.65,-30.2,7.51
20-10-22,22:10:00,25.65,-30.19,7.51
20-10-22,22:20:00,25.62,-30.39,7.51
20-10-22,22:30:00,25.62,-30.38,7.51
20-10-22,22:40:00,25.6,-30.17,7.51
20-10-22,22:50:00,25.57,-30.17,7.51
20-10-22,23:00:00,25.57,-29.92,7.5
20-10-22,23:10:00,25.55,-30.02,7.51
20-10-22,23:20:00,25.53,-28.88,7.49
20-10-22,23:30:00,25.53,-28.84,7.49
20-10-22,23:40:00,25.5,-28.83,7.49
20-10-22,23:50:00,25.5,-28.52,7.48
21-10-22,0:00:00,25.48,-29,7.49
21-10-22,0:10:00,25.48,-27.99,7.47
21-10-22,0:20:00,25.48,-28.16,7.48
21-10-22,0:30:00,25.48,-28.16,7.48
21-10-22,0:40:00,25.45,-28.27,7.48
21-10-22,0:50:00,25.45,-28.61,7.48
21-10-22,1:00:00,25.43,-28.52,7.48
21-10-22,1:10:00,25.43,-28.17,7.48
21-10-22,1:20:00,25.43,-28.42,7.48
21-10-22,1:30:00,25.43,-27.67,7.47
21-10-22,1:40:00,25.4,-28.03,7.47
21-10-22,1:50:00,25.4,-28.3,7.48
21-10-22,2:00:00,25.4,-27.94,7.47
21-10-22,2:10:00,25.38,-27.63,7.47
21-10-22,2:20:00,25.38,-27.91,7.47
21-10-22,2:30:00,25.38,-27.55,7.46
21-10-22,2:40:00,25.38,-27.41,7.46
21-10-22,2:50:00,25.38,-27.08,7.46
21-10-22,3:00:00,25.36,-26.75,7.45
21-10-22,3:10:00,25.36,-26.61,7.45
21-10-22,3:20:00,25.36,-26.55,7.45
21-10-22,3:30:00,25.36,-26.08,7.44
21-10-22,3:40:00,25.36,-25.89,7.44
21-10-22,3:50:00,25.33,-26.06,7.44
21-10-22,4:00:00,25.33,-25.95,7.44
21-10-22,4:10:00,25.33,-26.08,7.44
21-10-22,4:20:00,25.33,-26.53,7.45
21-10-22,4:30:00,25.31,-26.39,7.45
21-10-22,4:40:00,25.31,-26.2,7.44
21-10-22,4:50:00,25.31,-26.77,7.45
21-10-22,5:00:00,25.31,-26.19,7.44
21-10-22,5:10:00,25.31,-26.33,7.44
21-10-22,5:20:00,25.28,-27.16,7.46
21-10-22,5:30:00,25.28,-27.2,7.46
21-10-22,5:40:00,25.28,-26.86,7.45
21-10-22,5:50:00,25.28,-27.06,7.46
21-10-22,6:00:00,25.28,-27.06,7.46
21-10-22,6:10:00,25.26,-26.69,7.45
21-10-22,6:20:00,25.26,-27,7.46
21-10-22,6:30:00,25.26,-27.14,7.46
21-10-22,6:40:00,25.26,-26.74,7.45
21-10-22,6:50:00,25.23,-26.55,7.45
21-10-22,7:00:00,25.23,-26.22,7.44
21-10-22,7:10:00,25.23,-26.34,7.44
21-10-22,7:20:00,25.23,-25.94,7.44
21-10-22,7:30:00,25.23,-25.89,7.44
21-10-22,7:40:00,25.23,-25.81,7.44
21-10-22,7:50:00,25.23,-25.61,7.43
21-10-22,8:00:00,25.23,-25.55,7.43
21-10-22,8:10:00,25.26,-25.64,7.43
21-10-22,8:20:00,25.28,-25.67,7.43
21-10-22,8:30:00,25.28,-25.39,7.43
21-10-22,8:40:00,25.33,-25.41,7.43
21-10-22,8:50:00,25.36,-25.52,7.43
21-10-22,9:00:00,25.38,-25.64,7.43
21-10-22,9:10:00,25.43,-26.05,7.44
21-10-22,9:20:00,25.48,-26.67,7.45
21-10-22,9:30:00,25.53,-26.34,7.44
21-10-22,9:40:00,25.57,-26.38,7.44
21-10-22,9:50:00,25.65,-27.14,7.46
21-10-22,10:00:00,25.7,-27.2,7.46
21-10-22,10:10:00,25.77,-27.34,7.46
21-10-22,10:20:00,25.82,-27.94,7.47
21-10-22,10:30:00,25.89,-27.91,7.47
21-10-22,10:40:00,25.94,-27.81,7.47
21-10-22,10:50:00,26.01,-28.58,7.48
21-10-22,11:00:00,26.08,-28.06,7.47
21-10-22,11:10:00,26.08,-27.74,7.47
21-10-22,11:20:00,26.11,-27.97,7.47
21-10-22,11:30:00,26.21,-27.99,7.47
21-10-22,11:40:00,26.28,-30.42,7.51
21-10-22,11:50:00,26.26,-31.08,7.52
21-10-22,12:00:00,26.26,-30.88,7.52
21-10-22,12:10:00,26.26,-28.56,7.48
21-10-22,12:20:00,26.28,-28.66,7.48
21-10-22,12:30:00,26.3,-28.5,7.48
21-10-22,12:40:00,26.33,-28.95,7.49
21-10-22,12:50:00,26.38,-29.89,7.5
21-10-22,13:00:00,26.38,-29.52,7.5
21-10-22,13:10:00,26.45,-30.28,7.51
21-10-22,13:20:00,26.43,-30.34,7.51
21-10-22,13:30:00,26.72,-31.42,7.53
21-10-22,13:40:00,26.77,-32.42,7.54
21-10-22,13:50:00,26.77,-32.81,7.55
21-10-22,14:00:00,26.77,-33.27,7.56
21-10-22,14:10:00,26.72,-32.91,7.55
21-10-22,14:20:00,26.55,-32.31,7.54
21-10-22,14:30:00,26.55,-32.34,7.54
21-10-22,14:40:00,26.57,-31.67,7.53
21-10-22,14:50:00,26.6,-32.34,7.54
21-10-22,15:00:00,26.62,-32.34,7.54
21-10-22,15:10:00,26.6,-32.25,7.54
21-10-22,15:20:00,26.57,-31.25,7.53
21-10-22,15:30:00,26.62,-31.17,7.52
21-10-22,15:40:00,26.65,-31.38,7.53
21-10-22,15:50:00,26.65,-31.39,7.53
21-10-22,16:00:00,26.62,-31.7,7.53
21-10-22,16:10:00,26.7,-31.97,7.54
21-10-22,16:20:00,26.62,-32.27,7.54
21-10-22,16:30:00,26.72,-32.03,7.54
21-10-22,16:40:00,26.74,-32.49,7.55
21-10-22,16:50:00,26.74,-32.78,7.55
21-10-22,17:00:00,26.74,-32.64,7.55
21-10-22,17:10:00,26.79,-32.67,7.55
21-10-22,17:20:00,26.79,-32.67,7.55
21-10-22,17:30:00,26.77,-32.42,7.54
21-10-22,17:40:00,26.77,-31.89,7.54
21-10-22,17:50:00,26.79,-32.08,7.54
21-10-22,18:00:00,26.79,-32.11,7.54
21-10-22,18:10:00,26.79,-31.77,7.53
21-10-22,18:20:00,26.79,-31.86,7.54
21-10-22,18:30:00,26.79,-31.41,7.53
21-10-22,18:40:00,26.79,-31,7.52
21-10-22,18:50:00,26.79,-31.2,7.52
21-10-22,19:00:00,26.77,-31.09,7.52
21-10-22,19:10:00,26.77,-30.8,7.52
21-10-22,19:20:00,26.77,-30.92,7.52
21-10-22,19:30:00,26.74,-30.78,7.52
21-10-22,19:40:00,26.74,-30.42,7.51
21-10-22,19:50:00,26.74,-30.97,7.52
21-10-22,20:00:00,26.72,-30.58,7.51
21-10-22,20:10:00,26.72,-30.34,7.51
21-10-22,20:20:00,26.7,-30.16,7.51
21-10-22,20:30:00,26.67,-30.3,7.51
21-10-22,20:40:00,26.67,-30,7.5
21-10-22,20:50:00,26.65,-29.72,7.5
21-10-22,21:00:00,26.65,-29.92,7.5
21-10-22,21:10:00,26.62,-29.94,7.5
21-10-22,21:20:00,26.62,-30.03,7.5
21-10-22,21:30:00,26.6,-29.88,7.5
21-10-22,21:40:00,26.57,-29.95,7.5
21-10-22,21:50:00,26.57,-29.69,7.5
21-10-22,22:00:00,26.55,-29.77,7.5
21-10-22,22:10:00,26.55,-29.77,7.5
21-10-22,22:20:00,26.52,-29.72,7.5
21-10-22,22:30:00,26.52,-29.49,7.5
21-10-22,22:40:00,26.5,-29.24,7.49
21-10-22,22:50:00,26.48,-30.31,7.51
21-10-22,23:00:00,26.48,-29.64,7.5
21-10-22,23:10:00,26.45,-29.66,7.5
21-10-22,23:20:00,26.45,-29.56,7.5
21-10-22,23:30:00,26.43,-29.31,7.49
21-10-22,23:40:00,26.43,-29.44,7.5
21-10-22,23:50:00,26.43,-30.03,7.51
22-10-22,0:00:00,26.4,-30.3,7.51
22-10-22,0:10:00,26.4,-29.75,7.5
22-10-22,0:20:00,26.38,-29.95,7.5
22-10-22,0:30:00,26.38,-29.64,7.5
22-10-22,0:40:00,26.35,-29.63,7.5
22-10-22,0:50:00,26.33,-29.7,7.5
22-10-22,1:00:00,26.3,-29.36,7.49
22-10-22,1:10:00,26.3,-29.47,7.5
22-10-22,1:20:00,26.3,-29.45,7.5
22-10-22,1:30:00,26.3,-29.3,7.49
22-10-22,1:40:00,26.3,-28.91,7.49
22-10-22,1:50:00,26.28,-29.11,7.49
22-10-22,2:00:00,26.28,-28.84,7.49
22-10-22,2:10:00,26.28,-28.95,7.49
22-10-22,2:20:00,26.28,-28.92,7.49
22-10-22,2:30:00,26.26,-28.63,7.48
22-10-22,2:40:00,26.26,-28.41,7.48
22-10-22,2:50:00,26.26,-28.3,7.48
22-10-22,3:00:00,26.26,-28.25,7.48
22-10-22,3:10:00,26.26,-28.09,7.47
22-10-22,3:20:00,26.23,-28.34,7.48
22-10-22,3:30:00,26.23,-28.59,7.48
22-10-22,3:40:00,26.23,-28.7,7.48
22-10-22,3:50:00,26.23,-28.52,7.48
22-10-22,4:00:00,26.21,-28.13,7.47
22-10-22,4:10:00,26.21,-28.33,7.48
22-10-22,4:20:00,26.18,-28.5,7.48
22-10-22,4:30:00,26.18,-28.13,7.47
22-10-22,4:40:00,26.16,-28.11,7.47
22-10-22,4:50:00,26.16,-28,7.47
22-10-22,5:00:00,26.13,-27.74,7.47
22-10-22,5:10:00,26.13,-27.74,7.47
22-10-22,5:20:00,26.13,-27.91,7.47
22-10-22,5:30:00,26.11,-27.61,7.46
22-10-22,5:40:00,26.11,-27.74,7.47
22-10-22,5:50:00,26.11,-27.67,7.47
22-10-22,6:00:00,26.08,-27.53,7.46
22-10-22,6:10:00,26.08,-27.34,7.46
22-10-22,6:20:00,26.08,-27.47,7.46
22-10-22,6:30:00,26.06,-27.27,7.46
22-10-22,6:40:00,26.06,-27.36,7.46
22-10-22,6:50:00,26.06,-27.27,7.46
22-10-22,7:00:00,26.06,-27.03,7.46
22-10-22,7:10:00,26.04,-27.2,7.46
22-10-22,7:20:00,26.04,-27.25,7.46
22-10-22,7:30:00,26.04,-27,7.45
22-10-22,7:40:00,26.04,-27.05,7.46
22-10-22,7:50:00,26.01,-27.05,7.46
22-10-22,8:00:00,26.01,-26.92,7.45
22-10-22,8:10:00,26.01,-26.88,7.45
22-10-22,8:20:00,26.01,-26.92,7.45
22-10-22,8:30:00,26.01,-26.81,7.45
22-10-22,8:40:00,26.04,-27.27,7.46
22-10-22,8:50:00,26.06,-26.77,7.45
22-10-22,9:00:00,26.08,-27.55,7.46
22-10-22,9:10:00,26.11,-27.55,7.46
22-10-22,9:20:00,26.16,-27.78,7.47
22-10-22,9:30:00,26.18,-27.77,7.47
22-10-22,9:40:00,26.21,-28.25,7.48
22-10-22,9:50:00,26.28,-28.42,7.48
22-10-22,10:00:00,26.33,-29.3,7.49
22-10-22,10:10:00,26.38,-29.41,7.49
22-10-22,10:20:00,26.45,-30.05,7.51
22-10-22,10:30:00,26.5,-29.94,7.5
22-10-22,10:40:00,26.52,-30.03,7.5
22-10-22,10:50:00,26.57,-30.5,7.51
22-10-22,11:00:00,26.62,-30.16,7.51
22-10-22,11:10:00,26.7,-30.16,7.51
22-10-22,11:20:00,26.72,-30.28,7.51
22-10-22,11:30:00,26.74,-30.89,7.52
22-10-22,11:40:00,26.82,-30.67,7.52
22-10-22,11:50:00,26.79,-30.7,7.52
22-10-22,12:00:00,26.82,-30.47,7.51
22-10-22,12:10:00,26.79,-30.24,7.51
22-10-22,12:20:00,26.79,-31.16,7.52
22-10-22,12:30:00,26.79,-31.63,7.53
22-10-22,12:40:00,26.82,-31.81,7.53
22-10-22,12:50:00,26.82,-33.09,7.56
22-10-22,13:00:00,26.87,-33.28,7.56
22-10-22,13:10:00,26.92,-34.55,7.58
22-10-22,13:20:00,26.92,-34.49,7.58
22-10-22,13:30:00,26.92,-34.36,7.58
22-10-22,13:40:00,27.11,-34.72,7.58
22-10-22,13:50:00,27.09,-35.33,7.59
22-10-22,14:00:00,27.11,-35.39,7.59
22-10-22,14:10:00,26.99,-35.89,7.6
22-10-22,14:20:00,26.87,-35.09,7.59
22-10-22,14:30:00,26.87,-35.88,7.6
22-10-22,14:40:00,26.84,-35.78,7.6
22-10-22,14:50:00,26.84,-36.49,7.61
22-10-22,15:00:00,26.84,-35.8,7.6
22-10-22,15:10:00,26.84,-35.49,7.6
22-10-22,15:20:00,26.82,-34.94,7.59
22-10-22,15:30:00,26.84,-35.74,7.6
22-10-22,15:40:00,26.82,-35.59,7.6
22-10-22,15:50:00,26.82,-35.88,7.6
22-10-22,16:00:00,26.84,-35.64,7.6
22-10-22,16:10:00,26.87,-35.34,7.59
22-10-22,16:20:00,26.84,-35.99,7.6
22-10-22,16:30:00,26.87,-35.69,7.6
22-10-22,16:40:00,26.87,-35.13,7.59
22-10-22,16:50:00,26.87,-35.09,7.59
22-10-22,17:00:00,26.84,-34.91,7.59
22-10-22,17:10:00,26.84,-34.69,7.58
22-10-22,17:20:00,26.84,-34.58,7.58
22-10-22,17:30:00,26.84,-34.63,7.58
22-10-22,17:40:00,26.82,-34.41,7.58
22-10-22,17:50:00,26.79,-34.08,7.57
22-10-22,18:00:00,26.79,-33.33,7.56
22-10-22,18:10:00,26.77,-33.63,7.56
22-10-22,18:20:00,26.77,-33.86,7.57
22-10-22,18:30:00,26.74,-32.97,7.55
22-10-22,18:40:00,26.74,-32.83,7.55
22-10-22,18:50:00,26.72,-32.8,7.55
22-10-22,19:00:00,26.7,-33.27,7.56
22-10-22,19:10:00,26.67,-32.39,7.54
22-10-22,19:20:00,26.67,-33.33,7.56
22-10-22,19:30:00,26.62,-32.22,7.54
22-10-22,19:40:00,26.62,-31.16,7.52
22-10-22,19:50:00,26.57,-31.91,7.54
22-10-22,20:00:00,26.57,-31.7,7.53
22-10-22,20:10:00,26.52,-32.55,7.55
22-10-22,20:20:00,26.5,-32.17,7.54
22-10-22,20:30:00,26.48,-31.56,7.53
22-10-22,20:40:00,26.45,-31.3,7.53
22-10-22,20:50:00,26.43,-31.24,7.53
22-10-22,21:00:00,26.43,-30.75,7.52
22-10-22,21:10:00,26.38,-30.64,7.52
22-10-22,21:20:00,26.38,-30.66,7.52
